,identificador,fecha_prestamo,estado_prestamo,riesgo_prestamo,clasificacion_estado_prestamo,duracion_prestamo_meses,grado,sub_grado,grado_codificado,sub_grado_codificado,estado_verificacion,estado_verificacion_imputado,estado_verificacion_binario,estado_direccion,regiones_direccion,prestamo_aceptado_EUR,interes_prestamo,pago_mensual_EUR,pago_efectuado_EUR,interes_prestamo_imputado,duracion_prestamo_meses_imputado,pago_mensual_imputado_EUR,pago_efectuado_imputado_EUR,prestamo_aceptado_USD,pago_mensual_USD,pago_efectuado_USD,pago_mensual_imputado_USD,pago_efectuado_imputado_USD,prestamo_aceptado_USD_imputado,pago_mensual_USD_imputado,pago_efectuado_USD_imputado,pago_mensual_imputado_USD_imputado,pago_efectuado_imputado_USD_imputado
8698,65432406,11,Current,Bajo,Positivo,36,C,C1,2,10,Source Verified,Source Verified,Positivo,MI,midwest,3000,12.0537757,99.72,195.42,12.0537757,36,99.72,195.42,3174.905419,105.5338561,206.813339,105.5338561,206.813339,3174.905419,105.5338561,206.813339,105.5338561,206.813339
8699,65432489,11,Current,Bajo,Positivo,60,E,E1,4,20,Verified,Verified,Positivo,NC,south,16000,18.20027071,408.04,743.86,18.20027071,60,408.04,743.86,16932.8289,431.8294691,787.2283817,431.8294691,787.2283817,16932.8289,431.8294691,787.2283817,431.8294691,787.2283817
8700,65432928,11,Current,Bajo,Positivo,60,E,E5,4,24,Source Verified,Source Verified,Positivo,NY,east,14050,20.99,380.03,620.8,20.99,60,380.0206747,620.8,14869.14038,402.1864355,656.9937614,402.1765665,656.9937614,14869.14038,402.1864355,656.9937614,402.1765665,656.9937614
8701,65433259,11,No especificado,No especificado,Negativo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,NH,east,5000,5.322706422,150.58,299.68,5.322706422,36,150.58,299.68,5291.509032,159.359086,317.1518854,159.359086,317.1518854,5291.509032,159.359086,317.1518854,159.359086,317.1518854
8702,65433521,11,Current,Bajo,Positivo,60,C,C5,2,14,Verified,Verified,Positivo,MI,midwest,12150,14.33,284.8,559.93,14.33,60,284.7922194,559.93,12858.36695,301.4043545,592.5749305,301.3961203,592.5749305,12858.36695,301.4043545,592.5749305,301.3961203,592.5749305
8703,65433809,11,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,PA,east,7200,11.49204291,237.4,228.21,11.49204291,36,237.4,228.21,7619.773006,251.2408489,241.5150552,251.2408489,241.5150552,7619.773006,251.2408489,241.5150552,251.2408489,241.5150552
8704,65442179,11,Current,Bajo,Positivo,60,D,D3,3,17,No especificado,Not Verified,Negativo,TX,south,35000,16.99,869.66,1706.28,16.99,60,869.6519696,1706.28,37040.56323,920.362749,1805.759206,920.3542505,1805.759206,37040.56323,920.362749,1805.759206,920.3542505,1805.759206
8705,65442477,11,Current,Bajo,Positivo,60,C,C3,2,12,Not Verified,Not Verified,Negativo,NV,west,12000,13.18,274.15,539.51,13.18,60,274.1438751,539.51,12699.62168,290.1334402,570.9644076,290.1269582,570.9644076,12699.62168,290.1334402,570.9644076,290.1269582,570.9644076
8706,65443457,11,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,TX,south,6000,11.49087469,197.83,380.34,11.49087469,36,197.83,380.34,6349.810839,209.3638464,402.5145091,209.3638464,402.5145091,6349.810839,209.3638464,402.5145091,209.3638464,402.5145091
8707,65443689,11,Current,Bajo,Positivo,60,C,C3,2,12,Not Verified,Not Verified,Negativo,FL,south,16800,13.18,383.81,755.32,13.18,60,383.8014251,755.32,17779.47035,406.1868163,799.3565204,406.1777415,799.3565204,17779.47035,406.1868163,799.3565204,406.1777415,799.3565204
8708,65443933,11,Current,Bajo,Positivo,60,E,E1,4,20,Not Verified,Not Verified,Negativo,FL,south,20000,18.20027071,510.05,999.88,18.20027071,60,510.05,999.88,21166.03613,539.7868364,1058.17481,539.7868364,1058.17481,21166.03613,539.7868364,1058.17481,539.7868364,1058.17481
8709,65444056,11,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,NY,east,30000,8.180426934,942.59,922.14,8.180426934,36,942.59,922.14,31749.05419,997.5446997,975.9024278,997.5446997,975.9024278,31749.05419,997.5446997,975.9024278,997.5446997,975.9024278
8710,65453094,11,Current,Bajo,Positivo,60,B,B2,1,6,Not Verified,Not Verified,Negativo,GA,south,20000,9.170084704,416.82,823.45,9.170084704,60,416.82,823.45,21166.03613,441.121359,871.4586225,441.121359,871.4586225,21166.03613,441.121359,871.4586225,441.121359,871.4586225
8711,65453307,11,Fully Paid,Bajo,Positivo,36,B,B5,1,9,Not Verified,Not Verified,Negativo,IL,midwest,4950,9.990285028,159.7,4976.1,9.990285028,36,159.7,4976.1,5238.593942,169.0107985,5266.215619,169.0107985,5266.215619,5238.593942,169.0107985,5266.215619,169.0107985,5266.215619
8712,65462209,11,Current,Bajo,Positivo,36,B,B3,1,7,Source Verified,Source Verified,Positivo,ME,east,7000,9.990776833,225.84,443.91,9.990776833,36,225.84,443.91,7408.112645,239.00688,469.7907549,239.00688,469.7907549,7408.112645,239.00688,469.7907549,239.00688,469.7907549
8713,65463736,11,Current,Bajo,Positivo,60,C,C1,2,10,Not Verified,Not Verified,Negativo,ENE,RNE,17500,12.05111366,389.73,767.74,12.05111366,60,389.73,767.74,18520.28161,412.451963,812.5006289,412.451963,812.5006289,18520.28161,412.451963,812.5006289,412.451963,812.5006289
8714,65464009,0,Current,Bajo,Positivo,60,F,F1,5,25,Source Verified,Source Verified,Positivo,IL,midwest,26000,21.99,717.95,1404.14,21.99,60,717.9438932,1404.14,,,,,,31456.43353,868.6210175,1698.816792,868.6136292,1698.816792
8715,65464026,11,Current,Bajo,Positivo,60,E,E3,4,22,Source Verified,Source Verified,Positivo,GA,south,35000,18.99,907.73,833.88,18.99,60,907.7267172,833.88,37040.56323,960.6522988,882.4967104,960.6488246,882.4967104,37040.56323,960.6522988,882.4967104,960.6488246,882.4967104
8716,65464106,0,Current,Bajo,Positivo,36,B,B1,1,5,Not Verified,Not Verified,Negativo,NC,south,12000,8.18114834,377.04,748.63,8.18114834,36,377.04,748.63,,,,,,14518.35394,456.1666808,905.7396091,456.1666808,905.7396091
8717,65464138,11,Current,Bajo,Positivo,36,A,A5,0,4,Source Verified,Source Verified,Positivo,CT,east,9000,7.892216607,281.58,273.69,7.892216607,36,281.58,273.69,9524.716258,297.9966227,289.6466214,297.9966227,289.6466214,9524.716258,297.9966227,289.6466214,297.9966227,289.6466214
8718,65464163,11,Current,Bajo,Positivo,36,B,B1,1,5,Not Verified,Not Verified,Negativo,GA,south,20000,8.180066229,628.39,,8.180066229,36,628.39,3412.333805,21166.03613,665.0262722,,665.0262722,3611.27903,21166.03613,665.0262722,,665.0262722,3611.27903
8719,65472491,11,Current,Bajo,Positivo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,MA,east,19000,5.321070108,572.19,1133.15,5.321070108,36,572.19,1133.15,20107.73432,605.5497106,1199.214692,605.5497106,1199.214692,20107.73432,605.5497106,1199.214692,605.5497106,1199.214692
8720,65472761,11,Current,Bajo,Positivo,36,C,C2,2,11,Source Verified,Source Verified,Positivo,AL,south,6400,12.59013584,214.38,424.28,12.59013584,36,214.38,424.28,6773.131561,226.8787413,449.0162904,226.8787413,449.0162904,6773.131561,226.8787413,449.0162904,226.8787413,449.0162904
8721,65472773,11,Current,Bajo,Positivo,36,C,C4,2,13,Verified,Verified,Positivo,CA,west,10000,13.67,340.18,,13.67,36,340.1757085,2387.942906,10583.01806,360.0131085,,360.0085668,2527.164291,10583.01806,360.0131085,,360.0085668,2527.164291
8722,65473535,11,Current,Bajo,Positivo,36,B,B1,1,5,Source Verified,Source Verified,Positivo,PA,east,1500,8.18114834,47.13,93.58,8.18114834,36,47.13,93.58,1587.45271,49.87776414,99.03588305,49.87776414,99.03588305,1587.45271,49.87776414,99.03588305,49.87776414,99.03588305
8723,65474509,12,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,VA,south,10000,10.64106409,325.69,325.69,10.64106409,36,325.69,325.69,10933.98094,356.1088253,356.1088253,356.1088253,356.1088253,10933.98094,356.1088253,356.1088253,356.1088253,356.1088253
8724,65474620,11,Current,Bajo,Positivo,36,C,C5,2,14,Verified,Verified,Positivo,IL,midwest,4000,13.67,136.08,133.04,13.67,36,136.0702834,133.04,4233.207226,144.0137098,140.7964723,144.0034267,140.7964723,4233.207226,144.0137098,140.7964723,144.0034267,140.7964723
8725,65483093,11,Current,Bajo,Positivo,36,C,C2,2,11,Source Verified,Source Verified,Positivo,MI,midwest,35000,12.59009864,1172.39,1147.91,12.59009864,36,1172.39,1147.91,37040.56323,1240.742455,1214.835227,1240.742455,1214.835227,37040.56323,1240.742455,1214.835227,1240.742455,1214.835227
8726,65483336,0,Current,Bajo,Positivo,36,B,B3,1,7,Not Verified,Not Verified,Negativo,IL,midwest,5000,9.993211232,161.32,321.24,9.993211232,36,161.32,321.24,,,,,,6049.314141,195.1750715,388.6563349,195.1750715,388.6563349
8727,65483687,11,Current,Bajo,Positivo,60,B,B1,1,5,Not Verified,Not Verified,Negativo,GA,south,15500,8.181202148,315.63,624.22,8.181202148,60,315.63,624.22,16403.678,334.0317992,660.6131536,334.0317992,660.6131536,16403.678,334.0317992,660.6131536,334.0317992,660.6131536
8728,65483844,11,Current,Bajo,Positivo,60,C,C4,2,13,Source Verified,Source Verified,Positivo,RI,east,18000,13.67,415.7553759,402.09,13.67,60,415.7553759,402.09,19049.43252,439.9946654,425.5325734,439.9946654,425.5325734,19049.43252,439.9946654,425.5325734,439.9946654,425.5325734
8729,65492425,11,Current,Bajo,Positivo,36,C,C4,2,13,Verified,Verified,Positivo,MI,midwest,8000,13.67,272.15,538.22,13.67,36,272.1405668,538.22,8466.414452,288.0168366,569.5991983,288.0068535,569.5991983,8466.414452,288.0168366,569.5991983,288.0068535,569.5991983
8730,65493687,0,Current,Bajo,Positivo,36,A,A2,0,1,Source Verified,Source Verified,Positivo,TX,south,12000,6.240072497,366.37,376.77,6.240072497,36,366.37,376.77,,,,,,14518.35394,443.2574444,455.8400178,443.2574444,455.8400178
8731,65494242,11,Current,Bajo,Positivo,36,A,A5,0,4,Source Verified,Source Verified,Positivo,SC,south,27200,7.890036177,850.97,1678.09,7.890036177,36,850.97,1678.09,28785.80914,900.5830882,1775.925678,900.5830882,1775.925678,28785.80914,900.5830882,1775.925678,900.5830882,1775.925678
8732,65494489,11,Current,Bajo,Positivo,60,D,D1,3,15,Not Verified,Not Verified,Negativo,NM,west,11000,15.41,264.0625399,249.94,15.41,60,264.0625399,249.94,11641.31987,279.457863,264.5119535,279.457863,264.5119535,11641.31987,279.457863,264.5119535,279.457863,264.5119535
8733,65502706,11,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,AL,south,4800,11.49350316,158.27,313.48,11.49350316,36,158.27,313.48,5079.848671,167.4974269,331.7564503,167.4974269,331.7564503,5079.848671,167.4974269,331.7564503,167.4974269,331.7564503
8734,65502963,11,Current,Bajo,Positivo,60,C,C2,2,11,Source Verified,Source Verified,Positivo,IL,midwest,30000,12.59050799,676.32,1331.66,12.59050799,60,676.32,1331.66,31749.05419,715.7506777,1409.298184,715.7506777,1409.298184,31749.05419,715.7506777,1409.298184,715.7506777,1409.298184
8735,65503884,12,Current,Bajo,Positivo,36,C,C5,2,14,Source Verified,Source Verified,Positivo,GA,south,35000,14.48,1204.4,1176.24,14.48,36,1204.392849,1176.24,38268.9333,1316.888665,1286.098574,1316.880846,1286.098574,38268.9333,1316.888665,1286.098574,1316.880846,1286.098574
8736,65504642,11,Current,Bajo,Positivo,36,C,C3,2,12,Verified,Verified,Positivo,CT,east,29400,13.18,993.16,1943.27,13.18,36,993.1530677,1943.27,31114.07311,1051.063022,2056.566151,1051.055686,2056.566151,31114.07311,1051.063022,2056.566151,1051.055686,2056.566151
8737,65504757,11,Current,Bajo,Positivo,36,A,A3,0,2,Source Verified,Source Verified,Positivo,CA,west,15000,6.891106328,462.41,450.93,6.891106328,36,462.41,450.93,15874.5271,489.3693383,477.2200336,489.3693383,477.2200336,15874.5271,489.3693383,477.2200336,489.3693383,477.2200336
8738,65512260,11,Current,Bajo,Positivo,60,D,D5,3,19,Source Verified,Source Verified,Positivo,MA,east,12000,17.86,303.81,280,17.86,60,303.8079504,280,12699.62168,321.5226718,296.3245058,321.5205027,296.3245058,12699.62168,321.5226718,296.3245058,321.5205027,296.3245058
8739,65512372,11,Current,Bajo,Positivo,60,C,C1,2,10,No especificado,Not Verified,Negativo,MA,east,20000,12.05054863,445.4,418.62,12.05054863,60,445.4,418.62,21166.03613,471.3676246,443.0263022,471.3676246,443.0263022,21166.03613,471.3676246,443.0263022,471.3676246,443.0263022
8740,65512810,12,Current,Bajo,Positivo,36,A,A5,0,4,Verified,Verified,Positivo,TN,south,28000,7.890150138,876,851.45,7.890150138,36,876,851.45,30615.14664,957.8167305,930.9738073,957.8167305,930.9738073,30615.14664,957.8167305,930.9738073,957.8167305,930.9738073
8741,65513442,11,Current,Bajo,Positivo,60,C,C5,2,14,Source Verified,Source Verified,Positivo,MD,south,12000,14.33,281.28,553.01,14.33,60,281.2762661,553.01,12699.62168,297.6791321,585.251482,297.6751805,585.251482,12699.62168,297.6791321,585.251482,297.6751805,585.251482
8742,65513472,11,Current,Bajo,Positivo,36,C,C1,2,10,Not Verified,Not Verified,Negativo,PA,east,5600,12.05228086,186.14,368.53,12.05228086,36,186.14,368.53,5926.490116,196.9922983,390.0159647,196.9922983,390.0159647,5926.490116,196.9922983,390.0159647,196.9922983,390.0159647
8743,65513496,11,Current,Bajo,Positivo,36,B,B3,1,7,Verified,Verified,Positivo,CA,west,12000,9.990016072,387.15,410.46,9.990016072,36,387.15,410.46,12699.62168,409.7215444,434.3905595,409.7215444,434.3905595,12699.62168,409.7215444,434.3905595,409.7215444,434.3905595
8744,65513512,11,Current,Bajo,Positivo,60,E,E5,4,24,Verified,Verified,Positivo,CA,west,33600,20.99,908.81,850.04,20.99,60,908.8038911,850.04,35558.9407,961.7952647,899.5988676,961.7887997,899.5988676,35558.9407,961.7952647,899.5988676,961.7887997,899.5988676
8745,65513767,0,Current,Bajo,Positivo,36,A,A1,0,0,Source Verified,Source Verified,Positivo,CO,west,18000,5.320485705,542.07,1078.82,5.320485705,36,542.07,1078.82,,,,,,21777.53091,655.8303433,1305.224216,655.8303433,1305.224216
8746,65514434,11,Current,Bajo,Positivo,36,D,D5,3,19,Verified,Verified,Positivo,IN,midwest,8400,15.41,292.88,282.09,15.41,36,292.8781275,282.09,8889.735174,309.9554331,298.5363566,309.9534514,298.5363566,8889.735174,309.9554331,298.5363566,309.9534514,298.5363566
8747,65515074,11,Current,Bajo,Positivo,36,A,A2,0,1,Source Verified,Source Verified,Positivo,AZ,west,16000,6.24099008,488.5,505.13,6.24099008,36,488.5,505.13,16932.8289,516.9804325,534.5799915,516.9804325,534.5799915,16932.8289,516.9804325,534.5799915,516.9804325,534.5799915
8748,65552767,11,Current,Bajo,Positivo,36,C,C2,2,11,Verified,Verified,Positivo,CO,west,12325,12.59030751,412.85,399.92,12.59030751,36,412.85,399.92,13043.56976,436.9199008,423.2360584,436.9199008,423.2360584,13043.56976,436.9199008,423.2360584,436.9199008,423.2360584
8749,65553025,0,Current,Bajo,Positivo,36,B,B3,1,7,Not Verified,Not Verified,Negativo,VT,east,11150,9.990613082,359.73,353.54,9.990613082,36,359.73,353.54,,,,,,13489.97054,435.2239552,427.7349043,435.2239552,427.7349043
8750,65561394,11,Current,Bajo,Positivo,60,C,C5,2,14,Verified,Verified,Positivo,NY,east,24000,14.33,562.56,524.35,14.33,60,562.5525322,524.35,25399.24335,595.3582642,554.9205522,595.350361,554.9205522,25399.24335,595.3582642,554.9205522,595.350361,554.9205522
8751,65571165,11,Current,Bajo,Positivo,60,C,C3,2,12,Not Verified,Not Verified,Negativo,CA,west,22400,13.18,511.74,1007.08,13.18,60,511.7352335,1007.08,23705.96046,541.5753664,1065.794583,541.570322,1065.794583,23705.96046,541.5753664,1065.794583,541.570322,1065.794583
8752,65571301,11,Current,Bajo,Positivo,36,C,C5,2,14,Source Verified,Source Verified,Positivo,PA,east,20000,14.33,686.77,1357.62,14.33,36,686.7625311,1357.62,21166.03613,726.8099316,1436.771698,726.8020273,1436.771698,21166.03613,726.8099316,1436.771698,726.8020273,1436.771698
8753,65571351,11,Current,Bajo,Positivo,60,F,F2,5,26,Source Verified,Source Verified,Positivo,CA,west,25550,22.99,720.12,1407.61,22.99,60,720.1197492,1407.61,27039.61115,762.1042969,1489.676206,762.1040315,1489.676206,27039.61115,762.1042969,1489.676206,762.1040315,1489.676206
8754,65571492,11,Current,Bajo,Positivo,36,C,C4,2,13,Source Verified,Source Verified,Positivo,LA,south,4750,13.67,161.59,289.39,13.67,36,161.5834615,289.39,5026.933581,171.0109889,306.2619598,171.0040692,306.2619598,5026.933581,171.0109889,306.2619598,171.0040692,306.2619598
8755,65591592,11,Current,Bajo,Positivo,60,D,D1,3,15,Source Verified,Source Verified,Positivo,FL,south,19275,15.41,462.71,446.21,15.41,60,462.709587,446.21,20398.76732,489.6868289,472.2248491,489.6863917,472.2248491,20398.76732,489.6868289,472.2248491,489.6863917,472.2248491
8756,65591855,0,Current,Bajo,Positivo,36,C,C3,2,12,Source Verified,Source Verified,Positivo,FL,south,15000,13.18,506.72,991.47,13.18,36,506.7107488,991.47,,,,,,18147.94242,613.0616923,1199.542698,613.0504997,1199.542698
8757,65592839,11,Current,Bajo,Positivo,60,C,C4,2,13,Verified,Verified,Positivo,IL,midwest,15000,13.67,346.47,335.08,13.67,60,346.4628133,335.08,15874.5271,366.6698269,354.6157693,366.6622212,354.6157693,15874.5271,366.6698269,354.6157693,366.6622212,354.6157693
8758,65593299,11,Current,Bajo,Positivo,60,D,D4,3,18,Source Verified,Source Verified,Positivo,ENE,RNE,33425,17.57,840.98,808.35,17.57,60,840.9759735,808.35,35373.73788,890.0106532,855.4782652,890.0063919,855.4782652,35373.73788,890.0106532,855.4782652,890.0063919,855.4782652
8759,65594267,11,Current,Bajo,Positivo,36,C,C4,2,13,Source Verified,Source Verified,Positivo,NY,east,23500,13.67,799.42,870.8,13.67,36,799.412915,870.8,24870.09245,846.0276301,921.5692131,846.020132,921.5692131,24870.09245,846.0276301,921.5692131,846.020132,921.5692131
8760,65594568,11,Current,Bajo,Positivo,,B,B4,1,8,Source Verified,Source Verified,Positivo,OH,midwest,2100,,68.75,68.11,28.99,60,66.64514293,68.11,2222.433794,72.75824919,72.08093604,70.53067515,72.08093604,2222.433794,72.75824919,72.08093604,70.53067515,72.08093604
8761,65596181,11,Current,Bajo,Positivo,60,C,C4,2,13,Verified,Verified,Positivo,PA,east,30000,13.67,692.93,647.36,13.67,60,692.9256266,647.36,31749.05419,733.3290707,685.1022574,733.3244423,685.1022574,31749.05419,733.3290707,685.1022574,733.3244423,685.1022574
8762,65596959,11,Current,Bajo,Positivo,60,C,C3,2,12,No especificado,Not Verified,Negativo,TX,south,26000,13.18,593.98,603.49,13.18,60,593.978396,603.49,27515.84697,628.610107,638.6745572,628.6084095,638.6745572,27515.84697,628.610107,638.6745572,628.6084095,638.6745572
8763,65597151,11,Current,Bajo,Positivo,36,B,B4,1,8,Not Verified,Not Verified,Negativo,WA,west,6000,10.99215049,196.41,192.75,10.99215049,36,196.41,192.75,6349.810839,207.8610578,203.9876732,207.8610578,203.9876732,6349.810839,207.8610578,203.9876732,207.8610578,203.9876732
8764,65597426,11,Current,Bajo,Positivo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,CT,east,12000,5.320485705,361.38,370.24,5.320485705,36,361.38,370.24,12699.62168,382.4491068,391.8256608,382.4491068,391.8256608,12699.62168,382.4491068,391.8256608,382.4491068,391.8256608
8765,65601196,11,Current,Bajo,Positivo,36,C,C2,2,11,Source Verified,Source Verified,Positivo,ME,east,4200,12.5916859,140.69,136.28,12.5916859,36,140.69,136.28,4444.867587,148.8924811,144.2253702,148.8924811,144.2253702,4444.867587,148.8924811,144.2253702,148.8924811,144.2253702
8766,65601513,11,Current,Bajo,Positivo,36,D,D1,3,15,Verified,Verified,Positivo,TN,south,19200,15.41,669.44,644.78,15.41,36,669.43572,644.78,20319.39468,708.4695613,682.3718388,708.4650317,682.3718388,20319.39468,708.4695613,682.3718388,708.4650317,682.3718388
8767,65602324,11,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,NY,east,18000,11.49087469,593.49,1175.49,11.49087469,36,593.49,1175.49,19049.43252,628.0915391,1244.02319,628.0915391,1244.02319,19049.43252,628.0915391,1244.02319,628.0915391,1244.02319
8768,65602840,11,Current,Bajo,Positivo,36,B,B5,1,9,Source Verified,Source Verified,Positivo,MD,south,16000,11.49131277,527.55,983.6,11.49131277,36,527.55,983.6,16932.8289,558.307118,1040.945657,558.307118,1040.945657,16932.8289,558.307118,1040.945657,558.307118,1040.945657
8769,65604059,11,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,MA,east,10400,7.26009172,322.36,318.17,7.26009172,36,322.36,318.17,11006.33879,341.1541703,336.7198858,341.1541703,336.7198858,11006.33879,341.1541703,336.7198858,341.1541703,336.7198858
8770,65604613,11,Current,Bajo,Positivo,60,C,C1,2,10,Not Verified,Not Verified,Negativo,LA,south,20000,12.05054863,445.4,411.93,12.05054863,60,445.4,411.93,21166.03613,471.3676246,435.9462631,471.3676246,435.9462631,21166.03613,471.3676246,435.9462631,471.3676246,435.9462631
8771,65605221,12,Fully Paid,Bajo,Positivo,36,G,G3,6,32,Verified,Verified,Positivo,NC,south,2525,27.88,104.28,,27.88,36,104.2794302,2479.733333,2760.830188,114.0195533,,114.0189302,2711.335701,2760.830188,114.0195533,,114.0189302,2711.335701
